Unnamed: 0,Types,Class
2181,Kidney,0.0
7315,Kidney,1.0
7334,Kidney,1.0
913,Kidney,1.0
3488,Kidney,1.0
2173,Kidney,1.0
914,Kidney,1.0
2175,Kidney,0.0
7311,Kidney,0.0
6065,Kidney,1.0
7324,Kidney,0.0
4692,Kidney,0.0
7331,Kidney,1.0
4679,Kidney,0.0
4691,Kidney,1.0
4687,Kidney,1.0
7329,Kidney,1.0
7341,Kidney,0.0
2172,Kidney,1.0
4676,Kidney,0.0
7314,Kidney,1.0
960,Kidney,1.0
4697,Kidney,0.0
6068,Kidney,1.0
7416,Liver,0.0
2252,Liver,1.0
2243,Liver,0.0
4740,Liver,1.0
2239,Liver,1.0
7385,Liver,1.0
7431,Liver,1.0
7407,Liver,1.0
7380,Liver,1.0
2247,Liver,1.0
2237,Liver,0.0
4721,Liver,0.0
2210,Liver,0.0
2246,Liver,0.0
7371,Liver,0.0
7427,Liver,0.0
7398,Liver,0.0
7402,Liver,0.0
4762,Liver,1.0
2226,Liver,1.0
7368,Liver,1.0
7424,Liver,0.0
2190,Liver,1.0
2241,Liver,1.0
7360,Liver,0.0
4763,Liver,1.0
7362,Liver,1.0
4736,Liver,0.0
4732,Liver,1.0
4749,Liver,0.0
4720,Liver,0.0
7413,Liver,0.0
4707,Liver,0.0
7421,Liver,1.0
4754,Liver,0.0
7434,Liver,1.0
2209,Liver,0.0
7399,Liver,0.0
4704,Liver,1.0
4739,Liver,1.0
2203,Liver,1.0
4725,Liver,0.0
7390,Liver,1.0
4735,Liver,1.0
6113,Lung,1.0
6128,Lung,1.0
1058,Lung,1.0
1049,Lung,1.0
3569,Lung,1.0
1045,Lung,1.0
7440,Lung,1.0
1053,Lung,0.0
1043,Lung,1.0
3435,Lung,1.0
888,Lung,1.0
1052,Lung,1.0
7437,Lung,1.0
4769,Lung,1.0
1032,Lung,1.0
6117,Lung,1.0
6133,Lung,1.0
868,Lung,1.0
1047,Lung,1.0
6109,Lung,1.0
4770,Lung,1.0
6111,Lung,1.0
3565,Lung,1.0
3561,Lung,1.0
3578,Lung,1.0
3434,Lung,1.0
2262,Lung,1.0
3583,Lung,1.0
7443,Lung,1.0
887,Lung,1.0
2259,Lung,1.0
3568,Lung,1.0
881,Lung,1.0
3554,Lung,1.0
7439,Lung,1.0
3564,Lung,1.0
2307,Ovarian,1.0
4802,Ovarian,1.0
7453,Ovarian,0.0
2280,Ovarian,0.0
3519,Ovarian,1.0
4789,Ovarian,1.0
2291,Ovarian,1.0
7486,Ovarian,1.0
4773,Ovarian,0.0
4777,Ovarian,0.0
7478,Ovarian,1.0
2296,Ovarian,1.0
7482,Ovarian,1.0
970,Ovarian,0.0
2311,Ovarian,1.0
7476,Ovarian,1.0
7449,Ovarian,0.0
7445,Ovarian,0.0
7462,Ovarian,1.0
4801,Ovarian,1.0
4788,Ovarian,1.0
7467,Ovarian,1.0
7491,Ovarian,1.0
2279,Ovarian,0.0
4785,Ovarian,0.0
7452,Ovarian,0.0
2273,Ovarian,0.0
4806,Ovarian,1.0
7448,Ovarian,0.0
4836,Pancreatic,0.0
4864,Pancreatic,0.0
7495,Pancreatic,1.0
2345,Pancreatic,0.0
2336,Pancreatic,0.0
4809,Pancreatic,0.0
2332,Pancreatic,0.0
7508,Pancreatic,0.0
2340,Pancreatic,0.0
2330,Pancreatic,1.0
3788,Pancreatic,0.0
1293,Pancreatic,0.0
2339,Pancreatic,0.0
4862,Pancreatic,0.0
7504,Pancreatic,0.0
4831,Pancreatic,0.0
2319,Pancreatic,1.0
4859,Pancreatic,0.0
7500,Pancreatic,0.0
1019,Pancreatic,1.0
2334,Pancreatic,0.0
4851,Pancreatic,0.0
4832,Pancreatic,0.0
4853,Pancreatic,0.0
3803,Pancreatic,1.0
3799,Pancreatic,1.0
4818,Pancreatic,1.0
3787,Pancreatic,0.0
2356,Pancreatic,0.0
4823,Pancreatic,1.0
7511,Pancreatic,1.0
1292,Pancreatic,1.0
7505,Pancreatic,0.0
2353,Pancreatic,0.0
4808,Pancreatic,0.0
1286,Pancreatic,0.0
3792,Pancreatic,1.0
7496,Pancreatic,1.0
3802,Pancreatic,1.0
7540,Prostate,0.0
7539,Prostate,0.0
2399,Prostate,0.0
2390,Prostate,1.0
4894,Prostate,1.0
2386,Prostate,1.0
7551,Prostate,1.0
2394,Prostate,0.0
2384,Prostate,1.0
4875,Prostate,1.0
950,Prostate,1.0
2393,Prostate,0.0
7548,Prostate,1.0
6054,Prostate,1.0
2373,Prostate,0.0
7530,Prostate,1.0
7544,Prostate,1.0
920,Prostate,1.0
2388,Prostate,1.0
7522,Prostate,1.0
6055,Prostate,1.0
7524,Prostate,1.0
4890,Prostate,0.0
4886,Prostate,1.0
6029,Prostate,1.0
4874,Prostate,0.0
2410,Prostate,1.0
6046,Prostate,1.0
7554,Prostate,0.0
949,Prostate,1.0
2407,Prostate,0.0
4893,Prostate,1.0
943,Prostate,1.0
4879,Prostate,0.0
7552,Prostate,0.0
4889,Prostate,0.0
7559,Skin,1.0
7575,Skin,1.0
3612,Skin,1.0
2461,Skin,0.0
4933,Skin,0.0
2457,Skin,1.0
7587,Skin,1.0
2465,Skin,0.0
2455,Skin,1.0
4914,Skin,1.0
2428,Skin,0.0
2464,Skin,0.0
7564,Skin,0.0
7584,Skin,1.0
4955,Skin,1.0
2444,Skin,1.0
7561,Skin,0.0
7580,Skin,1.0
1086,Skin,0.0
2459,Skin,1.0
6199,Skin,0.0
4956,Skin,1.0
7555,Skin,1.0
4929,Skin,0.0
4925,Skin,0.0
4942,Skin,1.0
4913,Skin,0.0
3623,Skin,0.0
4947,Skin,1.0
7590,Skin,0.0
2427,Skin,1.0
3620,Skin,0.0
4932,Skin,0.0
2421,Skin,1.0
4918,Skin,1.0
7583,Skin,1.0
4928,Skin,0.0
2510,Stomach,1.0
5001,Stomach,1.0
7595,Stomach,0.0
2483,Stomach,1.0
3514,Stomach,0.0
4988,Stomach,1.0
2494,Stomach,1.0
7628,Stomach,0.0
4972,Stomach,0.0
4976,Stomach,1.0
7620,Stomach,1.0
2499,Stomach,0.0
7624,Stomach,1.0
966,Stomach,0.0
3503,Stomach,0.0
7618,Stomach,1.0
7591,Stomach,0.0
6070,Stomach,0.0
7604,Stomach,1.0
5000,Stomach,1.0
4987,Stomach,1.0
7609,Stomach,1.0
7633,Stomach,1.0
2482,Stomach,1.0
4984,Stomach,1.0
7594,Stomach,0.0
2476,Stomach,1.0
5005,Stomach,0.0
6073,Stomach,0.0
5033,Testis,1.0
6489,Testis,0.0
7660,Testis,1.0
3872,Testis,1.0
2531,Testis,1.0
3916,Testis,0.0
2527,Testis,1.0
7658,Testis,1.0
2535,Testis,1.0
2525,Testis,1.0
3897,Testis,0.0
1432,Testis,0.0
2534,Testis,1.0
6486,Testis,0.0
7655,Testis,1.0
5028,Testis,1.0
2514,Testis,0.0
6483,Testis,0.0
7650,Testis,1.0
1412,Testis,1.0
2529,Testis,1.0
6475,Testis,0.0
5029,Testis,1.0
6477,Testis,0.0
3912,Testis,0.0
3908,Testis,0.0
5015,Testis,0.0
3896,Testis,0.0
3883,Testis,1.0
5020,Testis,1.0
7661,Testis,1.0
1431,Testis,0.0
7654,Testis,1.0
3880,Testis,1.0
3915,Testis,1.0
1425,Testis,0.0
3901,Testis,0.0
7645,Testis,1.0
3911,Testis,0.0
7682,Thyroid,0.0
2561,Thyroid,0.0
2552,Thyroid,0.0
3636,Thyroid,0.0
2548,Thyroid,0.0
6210,Thyroid,0.0
7698,Thyroid,0.0
7673,Thyroid,0.0
6192,Thyroid,0.0
2556,Thyroid,0.0
2546,Thyroid,0.0
3597,Thyroid,0.0
1097,Thyroid,0.0
2555,Thyroid,0.0
5081,Thyroid,0.0
7694,Thyroid,1.0
7663,Thyroid,0.0
7667,Thyroid,0.0
5050,Thyroid,0.0
1113,Thyroid,1.0
5078,Thyroid,1.0
7687,Thyroid,0.0
1065,Thyroid,1.0
2550,Thyroid,0.0
5070,Thyroid,1.0
5051,Thyroid,0.0
5072,Thyroid,1.0
3632,Thyroid,0.0
3628,Thyroid,0.0
3645,Thyroid,1.0
3596,Thyroid,0.0
7678,Thyroid,0.0
2572,Thyroid,0.0
7690,Thyroid,1.0
7686,Thyroid,0.0
5042,Thyroid,0.0
7701,Thyroid,0.0
1084,Thyroid,0.0
7664,Thyroid,0.0
2569,Thyroid,1.0
3635,Thyroid,0.0
1078,Thyroid,1.0
3601,Thyroid,0.0
6215,Thyroid,0.0
3631,Thyroid,0.0
7781,Uterus,0.0
7797,Uterus,1.0
6175,Uterus,1.0
6166,Uterus,1.0
7734,Uterus,1.0
6162,Uterus,1.0
7809,Uterus,1.0
6170,Uterus,1.0
6160,Uterus,1.0
7715,Uterus,1.0
5086,Uterus,1.0
6169,Uterus,1.0
7787,Uterus,1.0
7811,Uterus,1.0
7756,Uterus,0.0
6149,Uterus,1.0
7784,Uterus,0.0
7802,Uterus,1.0
1062,Uterus,0.0
6164,Uterus,1.0
7776,Uterus,0.0
7757,Uterus,0.0
7778,Uterus,0.0
7730,Uterus,1.0
7726,Uterus,1.0
7743,Uterus,0.0
7714,Uterus,0.0
6186,Uterus,0.0
7748,Uterus,0.0
7812,Uterus,1.0
5085,Uterus,1.0
6183,Uterus,1.0
7733,Uterus,1.0
2589,Uterus,1.0
7719,Uterus,1.0
7806,Uterus,1.0
7729,Uterus,1.0
