"image","xmin","ymin","xmax","ymax","label"
"Drone_031.mp4_t-37",1789.977426636569,590.6927710843373,1850.6546275395035,686.1144578313252,"stand"
"Drone_031.mp4_t-37.166667",2204.671172094658,171,2282.4067918228675,271.8,"riding"
"Drone_031.mp4_t-37.166667",1807.3137697516931,608.0421686746988,1867.9909706546277,720.8132530120482,"stand"
"Drone_031.mp4_t-37.333333",2230.5828988987814,199.8,2291.044180529522,323.6399780273438,"riding"
"Drone_031.mp4_t-37.333333",1824.6501128668174,603.7048192771084,1885.327313769752,716.4759036144578,"stand"
"Drone_031.mp4_t-37.5",2262.2531777179006,231.4799560546875,2322.7142396907216,358.2,"riding"
"Drone_031.mp4_t-37.5",1841.9864559819414,608.0421686746988,1893.9954853273139,707.8012048192771,"stand"
"Drone_031.mp4_t-37.666667",2279.52773547329,268.9199890136719,2342.867853795689,392.75996704101567,"riding"
"Drone_031.mp4_t-37.666667",1863.6568848758466,629.7289156626506,1928.6681715575621,725.1506024096385,"stand"
"Drone_031.mp4_t-37.833333",2299.6813495782567,320.7599670410156,2380.2962453139644,441.71998901367186,"riding"
"Drone_031.mp4_t-37.833333",1898.3295711060953,621.0542168674698,1963.3408577878108,733.8253012048192,"stand"
"Drone_031.mp4_t-38",2345.746910145267,361.0799560546875,2406.2081917760074,479.15996704101565,"riding"
"Drone_031.mp4_t-38",1924.3340857787812,625.3915662650602,1980.6772009029346,733.8253012048192,"stand"
"Drone_031.mp4_t-38.166667",2363.0216875585756,392.7599670410156,2449.3946959934397,533.8800109863281,"riding"
"Drone_031.mp4_t-38.166667",1946.0045146726864,638.4036144578313,2011.015801354402,746.8373493975903,"stand"
"Drone_031.mp4_t-38.333333",2397.570803069353,444.6,2472.4273664479847,568.4400329589844,"riding"
"Drone_031.mp4_t-38.333333",1989.3453724604967,655.7530120481928,2032.686230248307,764.1867469879518,"stand"
"Drone_031.mp4_t-38.5",2426.3618058809748,487.79994506835936,2492.581200210872,608.7599670410157,"riding"
"Drone_031.mp4_t-38.5",2015.349887133183,660.0903614457831,2054.3566591422123,764.1867469879517,"stand"
"Drone_031.mp4_t-38.666667",2449.3946959934397,525.2400329589844,2512.734814315839,643.319989013672,"riding"
"Drone_031.mp4_t-38.666667",2041.3544018058692,668.7650602409639,2080.3611738148984,764.1867469879518,"stand"
"Drone_031.mp4_t-38.833333",2469.5483100984065,571.319989013672,2524.251259372071,706.6800109863282,"riding"
"Drone_031.mp4_t-38.833333",2054.3566591422123,668.7650602409639,2102.031602708804,781.5361445783133,"stand"
"Drone_031.mp4_t-39",2478.185698805061,591.4800109863281,2530.0093720712275,729.7199890136719,"riding"
"Drone_031.mp4_t-39",2067.3589164785553,673.1024096385541,2110.6997742663657,803.2228915662649,"stand"
"Drone_031.mp4_t-39.166667",2299.6813495782567,562.6800109863282,2363.021687558575,692.2800109863282,"riding"
"Drone_031.mp4_t-39.166667",1906.997742663657,647.078313253012,1959.0067720090294,755.512048192771,"stand"
"Drone_031.mp4_t-39.333333",1959.9476481958764,571.319989013672,2023.2877665182757,718.1999450683595,"riding"
"Drone_031.mp4_t-39.333333",1568.939051918736,677.4397590361446,1638.2844243792326,772.8614457831325,"stand"
"Drone_031.mp4_t-39.5",1611.5763384489221,741.2400329589844,1700.8286228912839,888.119989013672,"riding"
"Drone_031.mp4_t-39.5",1230.880361173815,876.9578313253012,1295.8916478555304,989.7289156626506,"stand"
"Drone_031.mp4_t-39.666667",1499.2916032099345,856.4400329589844,1585.6646116447985,994.6800109863282,"riding"
"Drone_031.mp4_t-39.666667",1096.5237020316029,1011.4156626506024,1187.5395033860048,1102.5,"stand"
"Drone_031.mp4_t-39.833333",1677.795732778819,911.1599670410156,1761.2896848641049,1055.1599670410155,"riding"
"Drone_031.mp4_t-39.833333",1252.5507900677203,1002.7409638554217,1334.89841986456,1102.5,"stand"
"Drone_031.mp4_t-40",2095.265273547329,951.4800109863281,2204.671172094658,1098.3599670410156,"riding"
"Drone_031.mp4_t-40",1690.2934537246051,915.9939759036145,1759.6388261851018,1024.4277108433735,"stand"
"Drone_031.mp4_t-40.166667",2570.3168199390816,1118.5199890136719,2671.085329779756,1279.7999450683594,"riding"
"Drone_031.mp4_t-40.166667",2193.0474040632057,885.6325301204819,2236.388261851016,994.0662650602409,"stand"
"Drone_031.mp4_t-40.333333",2616.382380506092,1331.6400329589844,2728.667335402999,1458.3599670410156,"riding"
"Drone_031.mp4_t-40.333333",2292.7313769751695,963.7048192771084,2353.408577878104,1093.8253012048192,"stand"
"Drone_031.mp4_t-40.5",2642.294326968135,1409.4000549316406,2737.3047241096533,1596.6000549316407,"riding"
"Drone_031.mp4_t-40.5",2323.069977426637,1002.7409638554217,2388.0812641083526,1119.8493975903614,"stand"
"Drone_031.mp4_t-40.666667",2625.019769212746,1605.2399230957033,2708.5137212980317,1743.4800109863284,"riding"
"Drone_031.mp4_t-40.666667",2340.406320541761,1059.1265060240962,2414.0857787810387,1193.5843373493974,"stand"
"Drone_031.mp4_t-40.833333",2578.954208645736,1789.5599670410156,2662.4479410731024,1927.8000549316407,"riding"
"Drone_031.mp4_t-40.833333",2344.7404063205418,1145.8734939759036,2418.4198645598194,1280.3313253012047,"stand"
"Drone_031.mp4_t-41",2527.1303157216494,1939.3200988769531,2656.6898283739456,2091.9599670410157,"riding"
"Drone_031.mp4_t-41",2349.074492099323,1202.2590361445782,2409.7516930022575,1332.379518072289,"stand"
"Drone_031.mp4_t-41.166667",2460.9109213917527,2089.080010986328,2561.6794312324273,2160,"riding"
"Drone_031.mp4_t-41.166667",2327.404063205418,1262.9819277108434,2401.0835214446956,1401.7771084337348,"stand"
"Drone_031.mp4_t-81.333333",1571.2691102389879,770.0400329589844,1646.1256736176197,916.919989013672,"riding"
"Drone_031.mp4_t-71.166667",1055.9101159793815,2097.720098876953,1165.315794868791,2160,"riding"
"Drone_031.mp4_t-71.166667",1055.9101159793815,2097.720098876953,1165.315794868791,2160,"block50"
"Drone_031.mp4_t-71.333333",903.3177132146204,1829.8800109863282,1058.7891723289597,2028.6000549316407,"riding"
"Drone_031.mp4_t-71.5",785.2746456185567,1631.1599670410158,955.141496309747,1815.4800109863284,"riding"
"Drone_031.mp4_t-71.666667",698.9016371836926,1423.8000549316407,828.4611498359887,1596.6000549316407,"riding"
"Drone_031.mp4_t-71.833333",598.1331273430178,1245.2400329589843,727.6926399953139,1389.239923095703,"riding"
"Drone_031.mp4_t-72",520.3973977858482,1043.6400329589844,647.077854088566,1236.5999450683594,"riding"
"Drone_031.mp4_t-72.166667",439.7826118791003,893.8800109863281,606.7704062207123,1055.1599670410155,"riding"
"Drone_031.mp4_t-72.333333",390.837885133552,729.7199890136719,523.2764541354264,882.3599670410157,"riding"
"Drone_031.mp4_t-72.5",344.7723245665417,568.4400329589844,474.3318372188379,732.5999450683594,"riding"
"Drone_031.mp4_t-72.666667",327.49765698219306,438.83997802734376,422.5079442947516,600.1199890136719,"riding"
"Drone_031.mp4_t-72.833333",295.82759782099345,271.8,416.74983159559514,464.75996704101567,"riding"
"Drone_031.mp4_t-73",267.0365950093721,171,396.59610766166827,329.4,"riding"
"Drone_031.mp4_t-73.166667",278.5529302366448,81.71998901367188,373.5633273781631,202.67995605468752,"riding"
"Drone_031.mp4_t-73.333333",258.3993161316776,0,344.7723245665417,90.35996704101562,"riding"
"Drone_031.mp4_t-79.166667",1493.5332708528585,0,1565.510777881912,84.60000000000001,"riding"
"Drone_031.mp4_t-79.166667",1493.5332708528585,0,1565.510777881912,84.60000000000001,"block25"
"Drone_031.mp4_t-79.333333",1522.3242736644797,0,1605.8182257497656,78.83997802734375,"riding"
"Drone_031.mp4_t-79.5",1528.0826060215556,21.23997802734375,1651.883786316776,165.23997802734374,"riding"
"Drone_031.mp4_t-79.666667",1574.148166588566,44.2799560546875,1651.883786316776,208.43997802734378,"riding"
"Drone_031.mp4_t-79.833333",1588.5436679943768,84.60000000000001,1663.4002313730084,217.0799560546875,"riding"
"Drone_031.mp4_t-80",1617.334670805998,147.95996704101563,1683.5538454779755,300.6,"riding"
"Drone_031.mp4_t-80.166667",1614.4556144564199,202.6799560546875,1695.070290534208,375.4799560546875,"riding"
"Drone_031.mp4_t-80.333333",1608.697282099344,280.4399780273438,1709.4657919400188,456.1199890136719,"riding"
"Drone_031.mp4_t-80.5",1625.971839854733,355.3199890136719,1680.6747891283974,493.5599670410156,"riding"
"Drone_031.mp4_t-80.666667",1574.148166588566,421.5599670410156,1709.4657919400188,582.8400329589844,"riding"
"Drone_031.mp4_t-80.833333",1574.148166588566,487.79994506835936,1674.9166764292409,657.7199890136719,"riding"
"Drone_031.mp4_t-81",1600.060113050609,577.0800109863281,1660.52117502343,732.5999450683594,"riding"
"Drone_031.mp4_t-81.166667",1588.5436679943768,654.8400329589844,1654.7628426663543,816.1199890136719,"riding"
"Drone_031.mp4_t-81.5",1561.9119025304592,874.4400329589845,1618.0544898078726,1044,"riding"
"Drone_031.mp4_t-81.666667",1530.961662371134,977.3999450683594,1649.0047299671978,1150.1999450683595,"riding"
"Drone_031.mp4_t-81.833333",1542.4781074273665,1130.0400329589845,1631.7301722118088,1302.8400329589845,"riding"
"Drone_031.mp4_t-82",1548.236220126523,1291.3199890136718,1631.7301722118088,1449.720098876953,"riding"
"Drone_031.mp4_t-82.166667",1528.0826060215556,1432.439923095703,1643.246617268041,1602.3599670410156,"riding"
"Drone_031.mp4_t-82.333333",1528.0826060215556,1628.280010986328,1602.9391694001874,1792.439923095703,"riding"
"Drone_031.mp4_t-82.5",1513.687104615745,1809.7200988769532,1617.334670805998,2002.6800109863282,"riding"
"Drone_031.mp4_t-82.666667",1516.5661609653234,2028.6000549316407,1608.697282099344,2155.320098876953,"riding"
"Drone_031.mp4_t-114.666667",154.75164011246486,0,264.15742883083414,96.11998901367188,"walk"
"Drone_031.mp4_t-114.666667",154.75164011246486,0,264.15742883083414,96.11998901367188,"block25"
"Drone_031.mp4_t-114.833333",154.75164011246486,0,249.76192742502343,122.4,"walk"
"Drone_031.mp4_t-115",169.14714151827553,44.2799560546875,264.1574288308341,165.23997802734374,"walk"
"Drone_031.mp4_t-115.166667",197.93814432989691,75.95996704101563,275.6738738870665,194.03997802734375,"walk"
"Drone_031.mp4_t-115.333333",189.30086545220243,107.63997802734376,309.5032802249297,244.8,"walk"
"Drone_031.mp4_t-115.5",223.85009079194,133.55996704101562,310.2230992268041,291.9599670410156,"walk"
"Drone_031.mp4_t-115.666667",223.85009079194,202.6799560546875,321.73943445407684,317.8799560546875,"walk"
"Drone_031.mp4_t-115.833333",229.60831332005623,243,324.6186006326148,375.4799560546875,"walk"
"Drone_031.mp4_t-116",235.36642601921275,283.3199890136719,350.5304372656982,424.4399780273437,"walk"
"Drone_031.mp4_t-116.166667",237.5257731958763,324,367.8051048500469,470.5199890136719,"walk"
"Drone_031.mp4_t-116.333333",275.6738738870665,375.47995605468753,370.6841611996251,528.1199890136719,"walk"
"Drone_031.mp4_t-116.5",278.5529302366448,415.8,405.2333865393627,582.8400329589844,"walk"
"Drone_031.mp4_t-116.666667",315.9813217549203,464.7599670410156,422.5079442947516,614.5199890136719,"walk"
"Drone_031.mp4_t-116.833333",327.49765698219306,516.5999450683594,457.05716963448924,677.8800109863281,"walk"
"Drone_031.mp4_t-117",339.0141020384255,556.9199890136719,468.5736146907217,729.7199890136719,"walk"
"Drone_031.mp4_t-117.166667",353.40960344423615,617.3999450683594,491.60639497422676,755.6400329589844,"walk"
"Drone_031.mp4_t-117.333333",408.11244288894096,669.2400329589844,503.1228400304592,844.919989013672,"walk"
"Drone_031.mp4_t-117.5",425.38711047328957,735.4800109863281,526.1556203139644,890.9999450683594,"walk"
"Drone_031.mp4_t-117.666667",457.05716963448924,795.9599670410156,546.3093442478913,928.4400329589844,"walk"
"Drone_031.mp4_t-117.833333",491.6063949742268,827.6400329589844,609.6494625702906,1034.9999450683595,"walk"
"Drone_031.mp4_t-117.833333",0,104.75996704101563,62.620464063964384,202.67995605468752,"stand"
"Drone_031.mp4_t-118",508.88095272961573,914.0400329589844,612.5286287488285,1078.1999450683593,"walk"
"Drone_031.mp4_t-118",0,116.2799560546875,88.53235561152765,266.03997802734375,"stand"
"Drone_031.mp4_t-118.166667",543.4301780693534,991.7999450683594,658.5941893158388,1124.280010986328,"walk"
"Drone_031.mp4_t-118.166667",0,168.11998901367187,97.16963448922212,286.2,"stand"
"Drone_031.mp4_t-118.333333",0,196.91998901367188,108.6860246309747,315,"stand"
"Drone_031.mp4_t-118.333333",576.9262577532736,1074.954044117647,682.7842866988284,1167.6011029411766,"walk"
"Drone_031.mp4_t-118.5",0,237.23997802734377,128.83980347938143,366.83997802734376,"stand"
"Drone_031.mp4_t-118.5",606.7704062207123,1124.280010986328,733.4508625234301,1265.3999450683593,"walk"
"Drone_031.mp4_t-118.666667",53.98313027179007,300.6,140.35613870665418,404.27995605468755,"stand"
"Drone_031.mp4_t-118.666667",626.9241301546392,1187.6400329589844,776.6373667408623,1331.6400329589844,"walk"
"Drone_031.mp4_t-118.833333",681.626969599344,1262.5199890136719,811.1864822516401,1392.120098876953,"walk"
"Drone_031.mp4_t-118.833333",39.58762886597938,324,140.35613870665418,430.2,"stand"
"Drone_031.mp4_t-119",713.2971385895032,1360.4400329589844,839.9774850632614,1472.7599670410157,"walk"
"Drone_031.mp4_t-119",62.620464063964384,358.2,160.50986264058108,470.5199890136719,"stand"
"Drone_031.mp4_t-119.166667",762.2418653350516,1423.8000549316407,851.4939301194939,1564.9200988769533,"walk"
"Drone_031.mp4_t-119.166667",71.25774294165886,401.40000000000003,166.26808516869727,525.2400329589844,"stand"
"Drone_031.mp4_t-119.333333",782.3954794400188,1481.4000549316406,897.5594906865042,1616.7599670410157,"walk"
"Drone_031.mp4_t-119.333333",74.13685420571696,447.47995605468753,174.90536404639175,554.0400329589844,"stand"
"Drone_031.mp4_t-119.5",837.0984287136832,1570.6800109863282,952.2624399601686,1734.8399230957032,"walk"
"Drone_031.mp4_t-119.5",88.53235561152765,493.5599670410156,183.54264292408624,597.2400329589843,"stand"
"Drone_031.mp4_t-119.5",108.6860246309747,450.35996704101564,174.90536404639175,507.95996704101566,"stand"
"Drone_031.mp4_t-119.666667",891.8013779873477,1657.0800109863283,998.328000527179,1795.3200988769534,"walk"
"Drone_031.mp4_t-119.666667",91.41146687558576,525.2400329589844,192.1799218017807,623.1599670410156,"stand"
"Drone_031.mp4_t-119.666667",114.4442471590909,482.0400329589844,177.78442039597002,545.3999450683594,"stand"
"Drone_031.mp4_t-119.833333",926.3504934981256,1737.7200988769532,1038.6354483950329,1867.3200988769531,"walk"
"Drone_031.mp4_t-119.833333",114.4442471590909,565.5599670410156,206.57542320759137,666.3599670410156,"stand"
"Drone_031.mp4_t-119.833333",131.7188598289597,513.7199890136719,189.30086545220243,594.3599670410157,"stand"
"Drone_031.mp4_t-119.833333",0,574.1999450683594,46.78537956888472,644.4,"stand"
"Drone_031.mp4_t-120",986.8116652999063,1795.3200988769531,1127.887623008435,1991.1599670410155,"walk"
"Drone_031.mp4_t-120",143.23530488519216,597.2400329589844,219.53139643861294,712.8,"stand"
"Drone_031.mp4_t-120",154.75164011246486,548.2800109863282,209.45458938612933,631.7999450683594,"stand"
"Drone_031.mp4_t-120",0,620.2800109863282,77.01596546977507,683.6400329589844,"stand"
"Drone_031.mp4_t-120.166667",1044.393670923149,1901.8800109863282,1162.436738519213,2057.4000549316406,"walk"
"Drone_031.mp4_t-120.166667",154.75164011246486,649.0800109863281,261.2783724812559,758.5199890136719,"stand"
"Drone_031.mp4_t-120.166667",131.7188598289597,585.7199890136719,220.97092461340208,663.4800109863281,"stand"
"Drone_031.mp4_t-120.166667",10.796626054358013,651.9599670410156,82.77413308341143,738.3599670410156,"stand"
"Drone_031.mp4_t-120.333333",1091.1790504920339,1989.0000549316408,1223.6176194939083,2127.2399230957035,"walk"
"Drone_031.mp4_t-120.333333",19.433959846532332,695.1599670410156,108.6860246309747,775.7999450683594,"stand"
"Drone_031.mp4_t-120.333333",160.50986264058108,657.7199890136719,203.69636685801314,698.0400329589844,"stand"
"Drone_031.mp4_t-120.333333",169.14714151827553,663.4800109863281,269.9156513589503,813.2400329589843,"stand"
"Drone_031.mp4_t-121.333333",298.7066541705717,937.0800109863281,390.83788513355205,1052.280010986328,"stand"
"Drone_031.mp4_t-121.333333",206.57542320759137,916.9199890136719,269.9156513589503,986.0400329589844,"walk"
"Drone_031.mp4_t-121.333333",143.23530488519214,939.9599670410156,200.81731050843487,1023.4800109863281,"stand"
"Drone_031.mp4_t-120.5",1159.5576821696345,2068.920098876953,1266.0843047094659,2160,"walk"
"Drone_031.mp4_t-120.5",1159.5576821696345,2068.920098876953,1266.0843047094659,2160,"block25"
"Drone_031.mp4_t-120.5",209.45458938612933,735.4800109863281,292.9484316424555,827.6400329589844,"stand"
"Drone_031.mp4_t-120.5",163.3889189901593,692.2800109863282,229.6083133200562,767.1599670410156,"walk"
"Drone_031.mp4_t-120.5",48.2249626581537,738.3599670410157,111.5651358950328,804.5999450683595,"stand"
"Drone_031.mp4_t-120.666667",218.0918682638238,758.5199890136719,310.22309922680415,867.9599670410156,"stand"
"Drone_031.mp4_t-120.666667",174.90536404639178,749.8800109863281,233.92689784442362,799.1999999999999,"walk"
"Drone_031.mp4_t-120.666667",56.86224153584817,767.1599670410156,146.1143612347704,870.8400329589844,"stand"
"Drone_031.mp4_t-120.833333",77.01596546977507,790.1999450683594,151.8725837628866,885.2400329589844,"stand"
"Drone_031.mp4_t-120.833333",180.66358657450797,772.9199890136719,229.60831332005625,839.1599670410156,"walk"
"Drone_031.mp4_t-120.833333",226.72914714151827,798.8400329589844,321.73943445407684,928.4400329589844,"stand"
"Drone_031.mp4_t-122.166667",410.991609067479,1178.9999450683597,536.232427366448,1303.2,"stand"
"Drone_031.mp4_t-122.166667",295.82759782099345,1204.919989013672,344.7723245665417,1259.6400329589844,"walk"
"Drone_031.mp4_t-122.166667",269.9156513589503,1170,333.2558795103093,1219.3199890136718,"stand"
"Drone_031.mp4_t-121",235.36642601921275,853.5599670410156,341.89315838800377,954.3599670410156,"stand"
"Drone_031.mp4_t-121",177.78442039597002,813.2400329589844,229.60831332005625,888.1199890136719,"walk"
"Drone_031.mp4_t-121",89.97188378631678,856.8000000000001,169.14714151827553,919.7999450683595,"stand"
"Drone_031.mp4_t-121.166667",125.96063730084349,905.3999450683594,189.30086545220243,965.8800109863282,"stand"
"Drone_031.mp4_t-121.166667",183.5426429240862,873.7199890136719,246.88287107544517,934.1999450683594,"walk"
"Drone_031.mp4_t-121.166667",258.3993161316777,899.6400329589846,367.0852858481725,1000.8000000000001,"stand"
"Drone_031.mp4_t-121.5",307.34393304826614,983.1599670410156,422.5079442947516,1092.5999450683594,"stand"
"Drone_031.mp4_t-121.5",212.3336457357076,968.7599670410157,278.5529302366448,1037.8800109863282,"walk"
"Drone_031.mp4_t-121.5",177.78442039597002,965.8800109863281,218.0918682638238,1055.1599670410155,"stand"
"Drone_031.mp4_t-121.666667",341.89315838800377,1037.8800109863282,434.02438935098405,1132.919989013672,"stand"
"Drone_031.mp4_t-121.666667",229.60831332005623,1026.3599670410156,290.0693752928772,1086.8400329589842,"walk"
"Drone_031.mp4_t-121.666667",197.93814432989691,1023.4800109863281,246.88287107544517,1089.719989013672,"stand"
"Drone_031.mp4_t-121.833333",356.2886597938144,1055.1599670410158,482.96911609653233,1199.1599670410158,"stand"
"Drone_031.mp4_t-121.833333",264.15742883083414,1081.0800109863283,301.58582034910967,1135.7999450683594,"walk"
"Drone_031.mp4_t-121.833333",226.72914714151827,1086.8400329589845,272.79481753748826,1127.1599670410158,"stand"
"Drone_031.mp4_t-122.666667",503.84254920337395,1339.2,618.2868512769447,1426.6800109863284,"stand"
"Drone_031.mp4_t-122.666667",373.5633273781631,1354.6800109863282,428.26616682286783,1397.8800109863282,"walk"
"Drone_031.mp4_t-122.666667",359.1678259723524,1317.2400329589843,408.11244288894096,1380.6000549316407,"stand"
"Drone_031.mp4_t-122",370.6841611996251,1112.7599670410157,517.5183414362699,1262.5199890136719,"stand"
"Drone_031.mp4_t-122",284.311152764761,1138.6800109863282,330.376823160731,1199.1599670410158,"walk"
"Drone_031.mp4_t-122",249.76192742502343,1109.8800109863282,307.3439330482662,1181.8800109863282,"stand"
"Drone_031.mp4_t-122.333333",442.66166822867854,1222.1999450683595,557.825679475164,1331.6400329589844,"stand"
"Drone_031.mp4_t-122.333333",304.46487669868793,1230.8400329589845,353.4096034442362,1271.1599670410158,"stand"
"Drone_031.mp4_t-122.333333",336.13493585988755,1250.9999450683595,373.5633273781631,1314.3599670410158,"walk"
"Drone_031.mp4_t-122.5",480.0899499179944,1279.7999450683594,603.891349871134,1389.2399230957033,"stand"
"Drone_031.mp4_t-122.5",347.65138091611993,1305.719989013672,393.71694148313026,1351.7999450683594,"walk"
"Drone_031.mp4_t-122.5",324.6186006326148,1262.5199890136719,387.95882878397373,1325.8800109863282,"stand"
"Drone_031.mp4_t-122.833333",540.5511217197751,1392.120098876953,670.1106343720712,1475.6399230957031,"stand"
"Drone_031.mp4_t-122.833333",410.9916090674789,1418.0399230957032,454.178113284911,1475.6399230957031,"stand"
"Drone_031.mp4_t-122.833333",393.71694148313026,1386.3599670410156,436.9034457005623,1446.8399230957032,"stand"
"Drone_031.mp4_t-123.666667",736.3299188730084,1662.8399230957032,851.4939301194938,1766.5200988769532,"stand"
"Drone_031.mp4_t-123.666667",586.6166822867854,1680.120098876953,635.5614090323336,1763.6399230957031,"stand"
"Drone_031.mp4_t-123.666667",554.9466231255858,1631.1599670410158,624.0449639761013,1708.9200988769533,"stand"
"Drone_031.mp4_t-124.333333",923.4714371485474,1922.0399230957032,1044.393670923149,2011.3200988769531,"stand"
"Drone_031.mp4_t-124.333333",744.9671977507029,1933.5599670410156,814.065648430178,1985.4000549316406,"stand"
"Drone_031.mp4_t-124.333333",733.4508625234301,1887.4800109863281,785.2746456185566,1956.6000549316407,"stand"
"Drone_031.mp4_t-123",583.7376259372071,1432.439923095703,716.1761949390815,1559.1599670410155,"stand"
"Drone_031.mp4_t-123",451.298947106373,1472.7599670410157,482.96911609653233,1515.9599670410157,"stand"
"Drone_031.mp4_t-123",416.74983159559514,1432.439923095703,468.5736146907217,1490.039923095703,"stand"
"Drone_031.mp4_t-123.166667",624.0449639761013,1490.0399230957032,724.8134738167761,1605.2399230957033,"stand"
"Drone_031.mp4_t-123.166667",480.0899499179944,1524.6000549316407,517.5183414362699,1570.6800109863282,"stand"
"Drone_031.mp4_t-123.166667",448.41989075679476,1492.9200988769533,503.12284003045926,1539.0000549316408,"stand"
"Drone_031.mp4_t-123.333333",655.7151329662605,1556.280010986328,770.879144212746,1659.9599670410155,"stand"
"Drone_031.mp4_t-123.333333",508.88095272961573,1582.2000549316406,566.4629583528584,1628.280010986328,"stand"
"Drone_031.mp4_t-123.333333",488.72733862464855,1539.0000549316408,537.6719555412371,1596.6000549316407,"stand"
"Drone_031.mp4_t-123.5",693.1434146555764,1596.6000549316407,828.4611498359887,1703.1599670410158,"stand"
"Drone_031.mp4_t-123.5",534.7928991916589,1622.5200988769532,601.0121836925961,1685.8800109863282,"stand"
"Drone_031.mp4_t-123.5",503.1228400304592,1570.6800109863282,583.7376259372071,1654.2000549316406,"stand"
"Drone_031.mp4_t-123.833333",779.5164230904406,1723.3200988769531,906.9165885660731,1821.6,"stand"
"Drone_031.mp4_t-123.833333",624.0449639761013,1755.0000549316408,678.7479132497657,1821.2399230957033,"stand"
"Drone_031.mp4_t-123.833333",592.3749048149016,1708.9200988769533,652.8359667877226,1766.5200988769532,"stand"
"Drone_031.mp4_t-124",819.8238709582943,1775.1599670410158,949.3833836105904,1899.0000549316408,"stand"
"Drone_031.mp4_t-124",667.2314681935333,1815.4800109863281,727.6926399953139,1867.3200988769531,"stand"
"Drone_031.mp4_t-124",647.077854088566,1763.6399230957031,710.4179724109653,1838.5200988769532,"stand"
"Drone_031.mp4_t-124.166667",871.6476540534208,1844.280010986328,1006.9653892338331,1956.6000549316407,"stand"
"Drone_031.mp4_t-124.166667",704.6598597118088,1873.0800109863283,770.879144212746,1936.4399230957033,"stand"
"Drone_031.mp4_t-124.166667",678.7479132497657,1829.8800109863282,750.7254202788191,1884.6000549316407,"stand"
"Drone_031.mp4_t-124.5",983.9324991213683,1976.7599670410157,1093.3382878397376,2074.680010986328,"stand"
"Drone_031.mp4_t-124.5",805.4283695524836,1994.0399230957032,854.3729864690721,2063.1599670410155,"stand"
"Drone_031.mp4_t-124.5",765.1209216846298,1945.0800109863283,831.340206185567,2011.3200988769534,"stand"
"Drone_031.mp4_t-124.666667",1035.7563920454545,2031.4800109863281,1158.8378631677601,2156.4,"stand"
"Drone_031.mp4_t-124.666667",851.4939301194939,2066.039923095703,932.1087160262418,2143.8000549316407,"stand"
"Drone_031.mp4_t-124.666667",814.065648430178,1999.8000549316407,894.6804343369259,2091.9599670410157,"stand"
"Drone_031.mp4_t-124.833333",1084.7011187910027,2091.9599670410157,1182.5905722820992,2160,"stand"
"Drone_031.mp4_t-124.833333",888.9222118088097,2132.2800109863283,960.8997188378631,2160,"stand"
"Drone_031.mp4_t-124.833333",839.9774850632615,2057.4000549316406,923.4714371485474,2120.7599670410154,"stand"
"Drone_031.mp4_t-278.166667",244.0038147258669,1046.5199890136719,315.9813217549203,1155.9599670410157,"riding"
"Drone_031.mp4_t-278",192.1799218017807,1112.7599670410157,275.6738738870665,1219.3199890136718,"riding"
"Drone_031.mp4_t-277.833333",125.96063730084349,1181.8800109863282,238.24559219775068,1265.3999450683596,"riding"
"Drone_031.mp4_t-277.666667",65.49952041354264,1216.4400329589844,172.0263076968135,1311.4800109863281,"riding"
"Drone_031.mp4_t-277.5",25.1921274601687,1271.1599670410158,114.4442471590909,1374.8399230957032,"riding"
"Drone_031.mp4_t-278.333333",287.19031894329896,1000.4400329589844,376.44238372774134,1101.2400329589843,"riding"
"Drone_031.mp4_t-278.5",339.0141020384255,962.9999450683594,436.9034457005623,1049.3999450683593,"riding"
"Drone_031.mp4_t-278.5",0,640.4400329589844,65.49952041354264,741.2400329589843,"walk"
"Drone_031.mp4_t-278.5",0,507.95996704101566,53.98313027179007,577.0800109863281,"riding"
"Drone_031.mp4_t-278.666667",25.1921274601687,479.15996704101565,105.80696828139645,542.5199890136719,"riding"
"Drone_031.mp4_t-278.666667",390.837885133552,919.7999450683594,462.8153921626054,1000.4400329589844,"riding"
"Drone_031.mp4_t-278.666667",39.58762886597938,637.5599670410156,111.5651358950328,718.1999450683594,"walk"
"Drone_031.mp4_t-278.833333",436.9034457005623,865.0800109863281,511.7601189081537,957.2400329589844,"riding"
"Drone_031.mp4_t-278.833333",77.01596546977507,577.0800109863281,154.75164011246486,660.5999450683594,"walk"
"Drone_031.mp4_t-278.833333",74.13685420571696,456.1199890136719,169.14714151827553,548.2800109863282,"riding"
"Drone_031.mp4_t-279",468.5736146907216,798.8400329589844,557.825679475164,925.5599670410156,"riding"
"Drone_031.mp4_t-279",111.5651358950328,545.3999450683594,195.05908798031862,614.519989013672,"walk"
"Drone_031.mp4_t-279",137.47708235707591,435.95996704101566,192.1799218017807,522.3599670410157,"riding"
"Drone_031.mp4_t-279.166667",500.24367385192124,759.6,601.0121836925962,870.8400329589845,"riding"
"Drone_031.mp4_t-279.166667",174.90536404639175,401.40000000000003,252.6410936035614,513.7199890136719,"riding"
"Drone_031.mp4_t-279.166667",160.50986264058108,505.08001098632815,223.85009079194003,582.8400329589844,"walk"
"Drone_031.mp4_t-279.333333",549.1884005974696,721.0800109863281,632.6823526827554,804.5999450683594,"riding"
"Drone_031.mp4_t-279.333333",195.05908798031865,461.88001098632816,264.15742883083414,545.3999450683594,"walk"
