,Types,Class
1291,Pancreatic,1.0
1292,Pancreatic,1.0
1293,Pancreatic,0.0
1294,Pancreatic,1.0
1295,Pancreatic,0.0
1296,Pancreatic,0.0
1297,Pancreatic,1.0
1298,Pancreatic,0.0
1299,Pancreatic,0.0
1300,Pancreatic,1.0
1301,Pancreatic,1.0
1302,Pancreatic,1.0
1303,Adrenal_gland,1.0
1304,Adrenal_gland,0.0
1305,Adrenal_gland,1.0
1306,Adrenal_gland,1.0
1307,Adrenal_gland,1.0
1308,Adrenal_gland,1.0
1309,Adrenal_gland,1.0
1310,Adrenal_gland,1.0
1311,Adrenal_gland,1.0
1312,Adrenal_gland,1.0
1313,Adrenal_gland,1.0
1314,Adrenal_gland,1.0
1315,Adrenal_gland,1.0
1316,Adrenal_gland,1.0
1317,Adrenal_gland,1.0
1318,Adrenal_gland,1.0
1319,Cervix,1.0
1320,Cervix,1.0
1321,Cervix,1.0
1322,Cervix,1.0
1323,Cervix,1.0
1324,Cervix,1.0
1325,Cervix,1.0
1326,Cervix,1.0
1327,Cervix,1.0
1328,Cervix,1.0
1329,Cervix,1.0
1330,Cervix,1.0
1331,Cervix,1.0
1332,Cervix,1.0
1333,Cervix,1.0
1334,Cervix,1.0
1335,Cervix,1.0
1336,Cervix,1.0
1337,Cervix,1.0
1338,Cervix,1.0
1339,Cervix,1.0
1340,Cervix,1.0
1341,Cervix,1.0
1342,Cervix,1.0
1343,Cervix,1.0
1344,Cervix,1.0
1345,Cervix,1.0
1346,Cervix,0.0
1347,Cervix,1.0
1348,Cervix,1.0
1349,Cervix,1.0
1350,Cervix,0.0
1351,Cervix,1.0
1352,Cervix,1.0
1353,Cervix,0.0
1354,Cervix,0.0
1355,Cervix,0.0
1356,Cervix,0.0
1357,Cervix,0.0
1358,Cervix,0.0
1359,Cervix,1.0
1360,Cervix,1.0
1361,Cervix,0.0
1362,Cervix,0.0
1363,Cervix,0.0
1364,Cervix,0.0
1365,Cervix,0.0
1366,Cervix,0.0
1367,Cervix,0.0
1368,Cervix,0.0
1369,Cervix,1.0
1370,Bile-duct,1.0
1371,Bile-duct,0.0
1372,Bile-duct,1.0
1373,Bile-duct,1.0
1374,Bile-duct,1.0
1375,Bile-duct,1.0
1376,Bile-duct,1.0
1377,Bile-duct,1.0
1378,Bile-duct,1.0
1379,Bile-duct,1.0
1380,Bile-duct,1.0
1381,Bile-duct,1.0
1382,Bile-duct,1.0
1383,Bile-duct,1.0
1384,Bile-duct,1.0
1385,Bile-duct,1.0
1386,Bile-duct,0.0
1387,Bile-duct,1.0
1388,Bile-duct,1.0
1389,Bile-duct,1.0
1390,Bile-duct,1.0
1391,Bile-duct,1.0
1392,Bile-duct,1.0
1393,Bile-duct,1.0
1394,Bile-duct,1.0
1395,Bile-duct,1.0
1396,Bile-duct,1.0
1397,Bile-duct,1.0
1398,Bile-duct,1.0
1399,Bile-duct,1.0
1400,Bile-duct,1.0
1401,Bile-duct,1.0
1402,Bile-duct,1.0
1403,Bile-duct,1.0
1404,Bile-duct,1.0
1405,Bile-duct,1.0
1406,Bile-duct,1.0
1407,Bile-duct,1.0
1408,Bile-duct,1.0
1409,Bile-duct,1.0
1410,Bile-duct,1.0
1411,Testis,1.0
1412,Testis,1.0
1413,Testis,1.0
1414,Testis,1.0
1415,Testis,1.0
1416,Testis,1.0
1417,Testis,1.0
1418,Testis,1.0
1419,Testis,0.0
1420,Testis,1.0
1421,Testis,0.0
1422,Testis,0.0
1423,Testis,1.0
1424,Testis,0.0
1425,Testis,0.0
1426,Testis,0.0
1427,Testis,0.0
1428,Testis,0.0
1429,Testis,0.0
1430,Testis,0.0
1431,Testis,0.0
1432,Testis,0.0
1433,Testis,0.0
1434,Testis,0.0
1435,Testis,0.0
1436,Testis,0.0
1437,Testis,0.0
1438,Testis,0.0
1439,Testis,0.0
1440,Testis,1.0
1441,Testis,1.0
1442,Testis,1.0
1443,Testis,0.0
1444,Testis,0.0
1445,Testis,0.0
1446,Bile-duct,1.0
1447,Bile-duct,1.0
1448,Bile-duct,1.0
1449,Bile-duct,1.0
1450,Bile-duct,1.0
1451,Bile-duct,1.0
1452,Bile-duct,1.0
1453,Bile-duct,1.0
1454,Bile-duct,1.0
1455,Bile-duct,1.0
1456,Bile-duct,1.0
1457,Bile-duct,1.0
1458,Bile-duct,1.0
1459,Bile-duct,0.0
1460,Bile-duct,0.0
1461,Bile-duct,0.0
1462,Bile-duct,1.0
1463,Bile-duct,0.0
1464,Bile-duct,0.0
1465,Bile-duct,1.0
1466,Bile-duct,0.0
1467,Bile-duct,1.0
1468,Bile-duct,1.0
1469,Bile-duct,1.0
1470,Bile-duct,1.0
1471,Bile-duct,1.0
1472,Bile-duct,1.0
1473,Bile-duct,1.0
1474,Bile-duct,1.0
1475,Bile-duct,1.0
1476,Bile-duct,1.0
1477,Bile-duct,1.0
1478,Bile-duct,0.0
1479,Colon,0.0
1480,Colon,0.0
1481,Colon,1.0
1482,Colon,1.0
1483,Colon,0.0
1484,Colon,0.0
1485,Colon,0.0
1486,Colon,0.0
1487,Colon,0.0
1488,Colon,1.0
1489,Colon,1.0
1490,Colon,1.0
1491,Colon,1.0
1492,Colon,1.0
1493,Colon,1.0
1494,Colon,0.0
1495,Colon,0.0
1496,Colon,0.0
1497,Colon,0.0
1498,Colon,0.0
1499,Colon,0.0
1500,Colon,1.0
1501,Colon,1.0
1502,Colon,1.0
1503,Colon,1.0
1504,Colon,1.0
1505,Colon,1.0
1506,Colon,1.0
1507,Colon,0.0
1508,Colon,1.0
1509,Colon,0.0
1510,Colon,0.0
1511,Colon,0.0
1512,Colon,0.0
1513,Colon,1.0
1514,Colon,1.0
1515,Colon,1.0
1516,Colon,1.0
1517,Colon,1.0
1518,Colon,0.0
1519,Colon,0.0
1520,Adrenal_gland,1.0
1521,Adrenal_gland,1.0
1522,Adrenal_gland,1.0
1523,Adrenal_gland,1.0
1524,Adrenal_gland,1.0
1525,Adrenal_gland,1.0
1526,Adrenal_gland,0.0
1527,Adrenal_gland,0.0
1528,Adrenal_gland,0.0
1529,Adrenal_gland,0.0
1530,Adrenal_gland,0.0
1531,Adrenal_gland,0.0
1532,Adrenal_gland,1.0
1533,Adrenal_gland,1.0
1534,Adrenal_gland,1.0
1535,Adrenal_gland,1.0
1536,Adrenal_gland,1.0
1537,Adrenal_gland,1.0
1538,Adrenal_gland,1.0
1539,Adrenal_gland,1.0
1540,Adrenal_gland,1.0
1541,Adrenal_gland,1.0
1542,Adrenal_gland,0.0
1543,Adrenal_gland,0.0
1544,Adrenal_gland,0.0
1545,Adrenal_gland,0.0
1546,Adrenal_gland,0.0
1547,Adrenal_gland,0.0
1548,Adrenal_gland,0.0
1549,Adrenal_gland,1.0
1550,Adrenal_gland,1.0
1551,Adrenal_gland,1.0
1552,Adrenal_gland,1.0
1553,Adrenal_gland,1.0
1554,Adrenal_gland,1.0
1555,Adrenal_gland,1.0
1556,Adrenal_gland,1.0
1557,Adrenal_gland,1.0
1558,Adrenal_gland,1.0
1559,Adrenal_gland,1.0
1560,Adrenal_gland,1.0
1561,Adrenal_gland,1.0
1562,Adrenal_gland,1.0
1563,Adrenal_gland,1.0
1564,Adrenal_gland,1.0
1565,Adrenal_gland,1.0
1566,Adrenal_gland,1.0
1567,Adrenal_gland,1.0
1568,Adrenal_gland,1.0
1569,Adrenal_gland,1.0
1570,Adrenal_gland,1.0
1571,Adrenal_gland,1.0
1572,Adrenal_gland,1.0
1573,Adrenal_gland,1.0
1574,Adrenal_gland,0.0
1575,Bile-duct,0.0
1576,Bile-duct,0.0
1577,Bile-duct,0.0
1578,Bile-duct,0.0
1579,Bile-duct,0.0
1580,Bile-duct,0.0
1581,Bile-duct,0.0
1582,Bile-duct,0.0
1583,Bile-duct,0.0
1584,Bile-duct,0.0
1585,Bile-duct,1.0
1586,Bile-duct,1.0
1587,Bile-duct,1.0
1588,Bile-duct,1.0
1589,Bile-duct,1.0
1590,Bile-duct,1.0
1591,Bile-duct,1.0
1592,Bile-duct,1.0
1593,Bile-duct,0.0
1594,Bile-duct,0.0
1595,Bile-duct,0.0
1596,Bile-duct,0.0
1597,Bile-duct,0.0
1598,Bile-duct,0.0
1599,Bile-duct,0.0
1600,Bile-duct,0.0
1601,Bile-duct,0.0
1602,Bile-duct,0.0
1603,Bile-duct,0.0
1604,Bile-duct,0.0
1605,Bile-duct,0.0
1606,Bile-duct,0.0
1607,Bile-duct,1.0
1608,Bile-duct,1.0
1609,Bile-duct,1.0
1610,Bile-duct,1.0
1611,Bile-duct,1.0
1612,Bile-duct,1.0
1613,Bile-duct,1.0
1614,Bile-duct,0.0
1615,Bile-duct,0.0
1616,Bile-duct,0.0
1617,Bile-duct,0.0
1618,Bile-duct,0.0
1619,Bile-duct,0.0
1620,Bile-duct,0.0
1621,Bile-duct,1.0
1622,Bile-duct,1.0
1623,Bile-duct,1.0
1624,Bile-duct,1.0
1625,Bile-duct,1.0
1626,Bile-duct,1.0
1627,Bile-duct,1.0
1628,Bile-duct,0.0
1629,Bile-duct,0.0
1630,Bile-duct,0.0
1631,Bile-duct,0.0
1632,Bile-duct,0.0
1633,Bile-duct,1.0
1634,Bile-duct,1.0
1635,Bile-duct,1.0
1636,Bile-duct,1.0
1637,Bile-duct,1.0
1638,Bile-duct,0.0
1639,Bile-duct,1.0
1640,Bile-duct,1.0
1641,Bile-duct,1.0
1642,Bile-duct,1.0
1643,Bile-duct,1.0
1644,Bile-duct,0.0
1645,Bile-duct,0.0
1646,Bile-duct,0.0
1647,Bile-duct,0.0
1648,Bile-duct,1.0
1649,Bile-duct,1.0
1650,Bile-duct,0.0
1651,Bile-duct,0.0
1652,Bile-duct,0.0
1653,Bile-duct,0.0
1654,Bile-duct,0.0
1655,Bile-duct,0.0
1656,Bile-duct,0.0
1657,Bile-duct,0.0
1658,Bile-duct,0.0
1659,Bile-duct,0.0
1660,Bladder,1.0
1661,Bladder,1.0
1662,Bladder,1.0
1663,Bladder,0.0
1664,Bladder,0.0
1665,Bladder,0.0
1666,Bladder,0.0
1667,Bladder,0.0
1668,Bladder,0.0
1669,Bladder,0.0
1670,Bladder,0.0
1671,Bladder,0.0
1672,Bladder,0.0
1673,Bladder,0.0
1674,Bladder,0.0
1675,Bladder,0.0
1676,Bladder,0.0
1677,Bladder,0.0
1678,Bladder,0.0
1679,Breast,0.0
1680,Breast,0.0
1681,Breast,0.0
1682,Breast,0.0
1683,Breast,0.0
1684,Breast,0.0
1685,Breast,0.0
1686,Breast,0.0
1687,Breast,1.0
1688,Breast,1.0
1689,Breast,0.0
1690,Breast,0.0
1691,Breast,1.0
1692,Breast,1.0
1693,Breast,1.0
1694,Breast,1.0
1695,Breast,1.0
1696,Breast,1.0
1697,Breast,1.0
1698,Breast,1.0
1699,Breast,1.0
1700,Breast,1.0
1701,Breast,1.0
1702,Breast,1.0
1703,Breast,1.0
1704,Breast,0.0
1705,Breast,0.0
1706,Breast,0.0
1707,Breast,0.0
1708,Breast,0.0
1709,Breast,0.0
1710,Breast,1.0
1711,Breast,1.0
1712,Breast,1.0
1713,Breast,1.0
1714,Breast,1.0
1715,Breast,1.0
1716,Breast,1.0
1717,Breast,1.0
1718,Breast,0.0
1719,Breast,0.0
1720,Breast,0.0
1721,Breast,0.0
1722,Breast,0.0
1723,Breast,0.0
1724,Breast,0.0
1725,Breast,0.0
1726,Breast,1.0
1727,Breast,1.0
1728,Breast,1.0
1729,Breast,1.0
1730,Breast,1.0
1731,Breast,1.0
1732,Breast,1.0
1733,Breast,1.0
1734,Breast,1.0
1735,Breast,1.0
1736,Breast,1.0
1737,Breast,1.0
1738,Breast,1.0
1739,Breast,1.0
1740,Breast,1.0
1741,Breast,1.0
1742,Breast,1.0
1743,Breast,1.0
1744,Breast,1.0
1745,Breast,1.0
1746,Breast,1.0
1747,Breast,1.0
1748,Cervix,0.0
1749,Cervix,0.0
1750,Cervix,0.0
1751,Cervix,0.0
1752,Cervix,0.0
1753,Cervix,0.0
1754,Cervix,1.0
1755,Cervix,1.0
1756,Cervix,1.0
1757,Cervix,0.0
1758,Cervix,1.0
1759,Cervix,1.0
1760,Cervix,1.0
1761,Cervix,1.0
1762,Cervix,1.0
1763,Cervix,1.0
1764,Cervix,1.0
1765,Cervix,0.0
1766,Cervix,1.0
1767,Cervix,0.0
1768,Cervix,1.0
1769,Cervix,1.0
1770,Cervix,1.0
1771,Cervix,1.0
1772,Cervix,1.0
1773,Cervix,1.0
1774,Cervix,1.0
1775,Cervix,0.0
1776,Cervix,0.0
1777,Cervix,0.0
1778,Cervix,0.0
1779,Cervix,0.0
1780,Cervix,0.0
1781,Cervix,0.0
1782,Cervix,0.0
1783,Cervix,0.0
1784,Cervix,0.0
1785,Cervix,0.0
1786,Cervix,0.0
1787,Cervix,1.0
1788,Cervix,1.0
1789,Cervix,1.0
1790,Cervix,1.0
1791,Cervix,1.0
1792,Cervix,1.0
1793,Cervix,1.0
1794,Cervix,1.0
1795,Cervix,1.0
1796,Cervix,1.0
1797,Cervix,1.0
1798,Cervix,1.0
1799,Cervix,1.0
1800,Cervix,1.0
1801,Cervix,1.0
1802,Cervix,1.0
1803,Cervix,1.0
1804,Cervix,0.0
1805,Cervix,0.0
1806,Cervix,1.0
1807,Cervix,0.0
1808,Cervix,0.0
1809,Cervix,1.0
1810,Cervix,1.0
1811,Cervix,1.0
1812,Cervix,1.0
1813,Cervix,1.0
1814,Cervix,1.0
1815,Cervix,1.0
1816,Cervix,1.0
1817,Cervix,1.0
1818,Cervix,1.0
1819,Cervix,1.0
1820,Cervix,1.0
1821,Cervix,1.0
1822,Colon,0.0
1823,Colon,0.0
1824,Colon,0.0
1825,Colon,0.0
1826,Colon,0.0
1827,Colon,0.0
1828,Colon,0.0
1829,Colon,0.0
1830,Colon,0.0
1831,Colon,0.0
1832,Colon,0.0
1833,Colon,0.0
1834,Colon,0.0
1835,Colon,0.0
1836,Colon,0.0
1837,Colon,0.0
1838,Colon,0.0
1839,Colon,0.0
1840,Colon,0.0
1841,Colon,0.0
1842,Colon,0.0
1843,Colon,0.0
1844,Colon,0.0
1845,Colon,0.0
1846,Colon,0.0
1847,Colon,0.0
1848,Colon,0.0
1849,Colon,0.0
1850,Colon,0.0
1851,Colon,1.0
1852,Colon,0.0
1853,Colon,0.0
1854,Colon,0.0
1855,Colon,0.0
1856,Colon,0.0
1857,Colon,0.0
1858,Colon,1.0
1859,Colon,0.0
1860,Colon,0.0
1861,Colon,0.0
1862,Colon,0.0
1863,Colon,0.0
1864,Colon,0.0
1865,Colon,0.0
1866,Colon,0.0
1867,Colon,0.0
1868,Colon,0.0
1869,Colon,0.0
1870,Colon,0.0
1871,Colon,0.0
1872,Colon,0.0
1873,Colon,0.0
1874,Colon,0.0
1875,Colon,0.0
1876,Colon,0.0
1877,Colon,0.0
1878,Colon,0.0
1879,Colon,0.0
1880,Colon,0.0
1881,Colon,0.0
1882,Colon,0.0
1883,Colon,0.0
1884,Colon,0.0
1885,Colon,0.0
1886,Colon,0.0
1887,Colon,0.0
1888,Colon,0.0
1889,Colon,0.0
1890,Colon,0.0
1891,Colon,0.0
1892,Colon,0.0
1893,Colon,0.0
1894,Colon,0.0
1895,Colon,0.0
1896,Colon,1.0
1897,Colon,0.0
1898,Colon,0.0
1899,Colon,0.0
1900,Colon,1.0
1901,Colon,1.0
1902,Colon,0.0
1903,Colon,0.0
1904,Colon,0.0
1905,Colon,0.0
1906,Colon,0.0
1907,Colon,0.0
1908,Colon,0.0
1909,Colon,0.0
1910,Colon,0.0
1911,Colon,0.0
1912,Colon,0.0
1913,Colon,0.0
1914,Colon,0.0
1915,Colon,0.0
1916,Colon,0.0
1917,Colon,0.0
1918,Colon,0.0
1919,Colon,0.0
1920,Colon,0.0
1921,Colon,0.0
1922,Colon,0.0
1923,Colon,0.0
1924,Colon,0.0
1925,Colon,0.0
1926,Colon,0.0
1927,Colon,0.0
1928,Colon,0.0
1929,Colon,0.0
1930,Colon,0.0
1931,Colon,0.0
1932,Colon,0.0
1933,Colon,0.0
1934,Colon,0.0
1935,Colon,0.0
1936,Colon,0.0
1937,Colon,0.0
1938,Colon,0.0
1939,Colon,0.0
1940,Colon,0.0
1941,Colon,0.0
1942,Colon,0.0
1943,Colon,0.0
1944,Colon,0.0
1945,Colon,0.0
1946,Colon,0.0
1947,Colon,0.0
1948,Colon,0.0
1949,Colon,0.0
1950,Colon,0.0
1951,Colon,0.0
1952,Colon,0.0
1953,Colon,0.0
1954,Colon,0.0
1955,Colon,0.0
1956,Colon,0.0
1957,Colon,0.0
1958,Colon,0.0
1959,Colon,0.0
1960,Colon,0.0
1961,Colon,0.0
1962,Colon,0.0
1963,Colon,0.0
1964,Colon,0.0
1965,Colon,0.0
1966,Colon,0.0
1967,Colon,0.0
1968,Colon,0.0
1969,Colon,0.0
1970,Colon,0.0
1971,Colon,0.0
1972,Colon,0.0
1973,Colon,0.0
1974,Colon,0.0
1975,Colon,0.0
1976,Colon,0.0
1977,Colon,0.0
1978,Colon,0.0
1979,Colon,0.0
1980,Colon,0.0
1981,Colon,0.0
1982,Colon,1.0
1983,Colon,0.0
1984,Colon,0.0
1985,Colon,0.0
1986,Colon,0.0
1987,Colon,0.0
1988,Colon,0.0
1989,Colon,0.0
1990,Colon,0.0
1991,Colon,0.0
1992,Colon,0.0
1993,Colon,0.0
1994,Colon,0.0
1995,Colon,0.0
1996,Colon,0.0
1997,Colon,0.0
1998,Colon,0.0
1999,Colon,0.0
2000,Colon,0.0
2001,Colon,0.0
2002,Colon,0.0
2003,Colon,0.0
2004,Colon,0.0
2005,Colon,0.0
2006,Colon,0.0
2007,Colon,0.0
2008,Colon,0.0
2009,Colon,0.0
2010,Colon,0.0
2011,Colon,0.0
2012,Colon,0.0
2013,Colon,0.0
2014,Colon,0.0
2015,Colon,0.0
2016,Colon,0.0
2017,Colon,0.0
2018,Colon,0.0
2019,Colon,0.0
2020,Colon,0.0
2021,Colon,0.0
2022,Colon,0.0
2023,Colon,0.0
2024,Colon,0.0
2025,Colon,0.0
2026,Colon,0.0
2027,Colon,0.0
2028,Colon,0.0
2029,Colon,0.0
2030,Colon,0.0
2031,Colon,0.0
2032,Colon,0.0
2033,Colon,0.0
2034,Colon,0.0
2035,Colon,0.0
2036,Colon,0.0
2037,Colon,0.0
2038,Colon,0.0
2039,Colon,0.0
2040,Colon,0.0
2041,Colon,0.0
2042,Colon,0.0
2043,Colon,0.0
2044,Colon,0.0
2045,Colon,0.0
2046,Colon,0.0
2047,Colon,0.0
2048,Colon,0.0
2049,Colon,0.0
2050,Colon,0.0
2051,Colon,0.0
2052,Colon,0.0
2053,Colon,0.0
2054,Colon,0.0
2055,Colon,0.0
2056,Colon,0.0
2057,Colon,1.0
2058,Colon,1.0
2059,Colon,1.0
2060,Esophagus,1.0
2061,Esophagus,1.0
2062,Esophagus,1.0
2063,Esophagus,1.0
2064,Esophagus,1.0
2065,Esophagus,1.0
2066,Esophagus,0.0
2067,Esophagus,1.0
2068,Esophagus,1.0
2069,Esophagus,1.0
2070,Esophagus,1.0
2071,Esophagus,1.0
2072,Esophagus,1.0
2073,Esophagus,1.0
2074,Esophagus,1.0
2075,Esophagus,1.0
2076,Esophagus,1.0
2077,Esophagus,1.0
2078,Esophagus,1.0
2079,Esophagus,0.0
2080,Esophagus,0.0
2081,Esophagus,0.0
2082,Esophagus,0.0
2083,Esophagus,0.0
2084,Esophagus,0.0
2085,Esophagus,0.0
2086,Esophagus,1.0
2087,Esophagus,1.0
2088,Esophagus,0.0
2089,Esophagus,1.0
2090,Esophagus,0.0
2091,Esophagus,0.0
2092,Esophagus,0.0
2093,Esophagus,0.0
2094,Esophagus,0.0
2095,Esophagus,0.0
2096,Esophagus,0.0
2097,Esophagus,0.0
2098,HeadNeck,0.0
2099,HeadNeck,1.0
2100,HeadNeck,1.0
2101,HeadNeck,1.0
2102,HeadNeck,1.0
2103,HeadNeck,0.0
2104,HeadNeck,1.0
2105,HeadNeck,1.0
2106,HeadNeck,0.0
2107,HeadNeck,1.0
2108,HeadNeck,0.0
2109,HeadNeck,0.0
2110,HeadNeck,0.0
2111,HeadNeck,0.0
2112,HeadNeck,1.0
2113,HeadNeck,1.0
2114,HeadNeck,1.0
2115,HeadNeck,0.0
2116,HeadNeck,1.0
2117,HeadNeck,1.0
2118,HeadNeck,0.0
2119,HeadNeck,0.0
2120,HeadNeck,0.0
2121,HeadNeck,0.0
2122,HeadNeck,1.0
2123,HeadNeck,1.0
2124,HeadNeck,1.0
2125,HeadNeck,0.0
2126,HeadNeck,0.0
2127,HeadNeck,0.0
2128,HeadNeck,0.0
2129,HeadNeck,0.0
2130,HeadNeck,0.0
2131,HeadNeck,0.0
2132,HeadNeck,0.0
2133,HeadNeck,0.0
2134,HeadNeck,0.0
2135,HeadNeck,0.0
2136,HeadNeck,0.0
2137,HeadNeck,0.0
2138,HeadNeck,0.0
2139,HeadNeck,0.0
2140,HeadNeck,0.0
2141,HeadNeck,0.0
2142,HeadNeck,0.0
2143,HeadNeck,0.0
2144,HeadNeck,0.0
2145,HeadNeck,0.0
2146,HeadNeck,0.0
2147,HeadNeck,0.0
2148,HeadNeck,0.0
2149,HeadNeck,0.0
2150,HeadNeck,0.0
2151,HeadNeck,0.0
2152,HeadNeck,0.0
2153,HeadNeck,1.0
2154,HeadNeck,1.0
2155,HeadNeck,0.0
2156,HeadNeck,1.0
2157,HeadNeck,0.0
2158,HeadNeck,0.0
2159,HeadNeck,1.0
2160,HeadNeck,1.0
2161,HeadNeck,1.0
2162,HeadNeck,1.0
2163,HeadNeck,0.0
2164,HeadNeck,0.0
2165,HeadNeck,0.0
2166,HeadNeck,1.0
2167,HeadNeck,1.0
2168,Kidney,1.0
2169,Kidney,1.0
2170,Kidney,1.0
2171,Kidney,1.0
2172,Kidney,1.0
2173,Kidney,1.0
2174,Kidney,0.0
2175,Kidney,0.0
2176,Kidney,0.0
2177,Kidney,0.0
2178,Kidney,0.0
2179,Kidney,0.0
2180,Kidney,0.0
2181,Kidney,0.0
2182,Kidney,1.0
2183,Kidney,1.0
2184,Kidney,1.0
2185,Kidney,0.0
2186,Kidney,0.0
2187,Kidney,0.0
2188,Kidney,0.0
2189,Liver,1.0
2190,Liver,1.0
2191,Liver,1.0
2192,Liver,1.0
2193,Liver,1.0
2194,Liver,1.0
2195,Liver,1.0
2196,Liver,1.0
2197,Liver,1.0
2198,Liver,1.0
2199,Liver,1.0
2200,Liver,0.0
2201,Liver,0.0
2202,Liver,0.0
2203,Liver,1.0
2204,Liver,1.0
2205,Liver,1.0
2206,Liver,1.0
2207,Liver,0.0
2208,Liver,1.0
2209,Liver,0.0
2210,Liver,0.0
2211,Liver,0.0
2212,Liver,0.0
2213,Liver,0.0
2214,Liver,0.0
2215,Liver,0.0
2216,Liver,0.0
2217,Liver,0.0
2218,Liver,0.0
2219,Liver,1.0
2220,Liver,1.0
2221,Liver,1.0
2222,Liver,1.0
2223,Liver,1.0
2224,Liver,1.0
2225,Liver,1.0
2226,Liver,1.0
2227,Liver,0.0
2228,Liver,0.0
2229,Liver,0.0
2230,Liver,0.0
2231,Liver,1.0
2232,Liver,1.0
2233,Liver,1.0
2234,Liver,1.0
2235,Liver,1.0
2236,Liver,1.0
2237,Liver,0.0
2238,Liver,1.0
2239,Liver,1.0
2240,Liver,1.0
2241,Liver,1.0
2242,Liver,0.0
2243,Liver,0.0
2244,Liver,0.0
2245,Liver,0.0
2246,Liver,0.0
2247,Liver,1.0
2248,Liver,1.0
2249,Liver,1.0
2250,Liver,1.0
2251,Liver,1.0
2252,Liver,1.0
2253,Liver,1.0
2254,Lung,1.0
2255,Lung,1.0
2256,Lung,1.0
2257,Lung,1.0
2258,Lung,1.0
2259,Lung,1.0
2260,Lung,1.0
2261,Lung,1.0
2262,Lung,1.0
2263,Lung,0.0
2264,Lung,0.0
2265,Lung,0.0
2266,Lung,1.0
2267,Lung,0.0
2268,Ovarian,0.0
2269,Ovarian,0.0
2270,Ovarian,0.0
2271,Ovarian,0.0
2272,Ovarian,0.0
2273,Ovarian,0.0
2274,Ovarian,0.0
2275,Ovarian,0.0
2276,Ovarian,0.0
2277,Ovarian,0.0
2278,Ovarian,0.0
2279,Ovarian,0.0
2280,Ovarian,0.0
2281,Ovarian,0.0
2282,Ovarian,0.0
2283,Ovarian,0.0
2284,Ovarian,1.0
2285,Ovarian,1.0
2286,Ovarian,1.0
2287,Ovarian,1.0
2288,Ovarian,1.0
2289,Ovarian,1.0
2290,Ovarian,1.0
2291,Ovarian,1.0
2292,Ovarian,1.0
2293,Ovarian,1.0
2294,Ovarian,1.0
2295,Ovarian,1.0
2296,Ovarian,1.0
2297,Ovarian,1.0
2298,Ovarian,1.0
2299,Ovarian,1.0
2300,Ovarian,1.0
2301,Ovarian,1.0
2302,Ovarian,1.0
2303,Ovarian,1.0
2304,Ovarian,1.0
2305,Ovarian,1.0
2306,Ovarian,1.0
2307,Ovarian,1.0
2308,Ovarian,1.0
2309,Ovarian,1.0
2310,Ovarian,1.0
2311,Ovarian,1.0
2312,Ovarian,1.0
2313,Pancreatic,0.0
2314,Pancreatic,0.0
2315,Pancreatic,0.0
2316,Pancreatic,0.0
2317,Pancreatic,0.0
2318,Pancreatic,0.0
2319,Pancreatic,1.0
2320,Pancreatic,1.0
2321,Pancreatic,1.0
2322,Pancreatic,1.0
2323,Pancreatic,0.0
2324,Pancreatic,0.0
2325,Pancreatic,1.0
2326,Pancreatic,1.0
2327,Pancreatic,1.0
2328,Pancreatic,1.0
2329,Pancreatic,1.0
2330,Pancreatic,1.0
2331,Pancreatic,1.0
2332,Pancreatic,0.0
2333,Pancreatic,0.0
2334,Pancreatic,0.0
2335,Pancreatic,0.0
2336,Pancreatic,0.0
2337,Pancreatic,0.0
2338,Pancreatic,0.0
2339,Pancreatic,0.0
2340,Pancreatic,0.0
2341,Pancreatic,0.0
2342,Pancreatic,0.0
2343,Pancreatic,0.0
2344,Pancreatic,0.0
2345,Pancreatic,0.0
2346,Pancreatic,0.0
2347,Pancreatic,0.0
2348,Pancreatic,0.0
2349,Pancreatic,0.0
2350,Pancreatic,0.0
2351,Pancreatic,0.0
2352,Pancreatic,0.0
2353,Pancreatic,0.0
2354,Pancreatic,0.0
2355,Pancreatic,0.0
2356,Pancreatic,0.0
2357,Pancreatic,1.0
2358,Pancreatic,1.0
2359,Pancreatic,1.0
2360,Prostate,0.0
2361,Prostate,0.0
2362,Prostate,0.0
2363,Prostate,0.0
2364,Prostate,0.0
2365,Prostate,1.0
2366,Prostate,1.0
2367,Prostate,1.0
2368,Prostate,1.0
2369,Prostate,1.0
2370,Prostate,1.0
2371,Prostate,1.0
2372,Prostate,1.0
2373,Prostate,0.0
2374,Prostate,1.0
2375,Prostate,0.0
2376,Prostate,0.0
2377,Prostate,0.0
2378,Prostate,0.0
2379,Prostate,0.0
2380,Prostate,0.0
2381,Prostate,0.0
2382,Prostate,0.0
2383,Prostate,1.0
2384,Prostate,1.0
2385,Prostate,1.0
2386,Prostate,1.0
2387,Prostate,1.0
2388,Prostate,1.0
2389,Prostate,1.0
2390,Prostate,1.0
2391,Prostate,1.0
2392,Prostate,1.0
2393,Prostate,0.0
2394,Prostate,0.0
2395,Prostate,0.0
2396,Prostate,0.0
2397,Prostate,0.0
2398,Prostate,0.0
2399,Prostate,0.0
2400,Prostate,1.0
2401,Prostate,1.0
2402,Prostate,1.0
2403,Prostate,1.0
2404,Prostate,1.0
2405,Prostate,1.0
2406,Prostate,0.0
2407,Prostate,0.0
2408,Prostate,1.0
2409,Prostate,1.0
2410,Prostate,1.0
2411,Prostate,1.0
2412,Prostate,1.0
2413,Skin,1.0
2414,Skin,1.0
2415,Skin,1.0
2416,Skin,1.0
